"customer_id","country","gender","spent","device","checkout_system","purchases"
75668,"USA","F",1738.2,"mobile","new",9
56060,"FRA","F",865.72,"computer","new",4
80726,"USA","M",3261.53,"computer","new",8
55333,"USA","F",593.02,"mobile","new",3
82463,"FRA","M",2633.43,"computer","new",3
24806,"ESP","F",1295.33,"mobile","old",1
55011,"BRA","F",2118.49,"mobile","old",1
13882,"BRA","F",1899.41,"computer","new",2
31641,"GBR","F",3853.57,"mobile","new",5
2827,"BRA","F",1894.83,"computer","old",4
34953,"USA","M",1143.72,"mobile","old",1
28749,"USA","M",1780.87,"mobile","new",6
34537,"USA","F",3391.39,"computer","new",30
23932,"FRA","F",4298.33,"computer","old",1
207,"AUS","F",731.61,"mobile","old",1
12228,"GBR","F",2131.83,"computer","new",3
71107,"USA","F",954.63,"computer","new",9
97792,"ESP","F",1211.15,"computer","new",1
18341,"BRA","F",3816.43,"computer","new",10
66148,"BRA","F",2531.31,"computer","new",9
32378,"GBR","M",1543.56,"computer","new",11
51777,"MEX","M",817.07,"mobile","new",6
6724,"USA","F",255.94,"computer","old",1
91065,"USA","M",1049.4,"mobile","old",3
65298,"MEX","M",2007.93,"mobile","old",1
99263,"USA","M",1613.01,"mobile","new",3
41441,"USA","M",1520.04,"computer","old",1
4707,"CAN","M",1796.13,"mobile","old",4
59916,"DEU","M",626.2,"mobile","old",1
63608,"BRA","M",3058.35,"computer","new",2
56907,"BRA","F",934.46,"computer","old",2
36063,"USA","M",719.26,"mobile","new",2
97853,"DEU","M",3079.04,"mobile","new",5
18532,"MEX","M",1782.81,"mobile","old",3
21430,"ESP","F",3424.24,"mobile","new",8
53726,"MEX","F",2276.83,"mobile","new",8
52988,"USA","M",1084.66,"computer","new",6
27745,"MEX","M",2747.39,"computer","old",8
92977,"FRA","M",3684.31,"computer","new",5
38047,"BRA","M",2244.15,"mobile","new",6
96434,"DEU","M",1471.97,"computer","old",2
94945,"USA","M",2521.95,"computer","new",6
91117,"USA","F",1832.07,"mobile","new",3
87289,"DEU","F",2690.43,"mobile","new",3
14214,"BRA","M",989.76,"mobile","new",3
840,"DEU","F",1148.04,"computer","old",3
47170,"MEX","F",1821.15,"computer","new",5
66247,"MEX","M",4175.8,"computer","old",8
65828,"USA","F",1347.77,"mobile","old",1
34624,"TUR","M",2581.75,"mobile","new",4
74896,"FRA","M",2607.93,"computer","old",3
30519,"USA","M",3494.76,"mobile","old",13
63002,"MEX","F",1751.95,"mobile","old",1
69893,"BRA","M",410.14,"computer","old",3
1196,"USA","M",1367.16,"mobile","old",8
11074,"USA","M",2110.54,"computer","new",4
20768,"GBR","M",1915.85,"computer","old",7
76902,"AUS","F",1006.07,"mobile","old",1
75622,"USA","M",513.56,"computer","new",2
28241,"DEU","M",2025.42,"mobile","old",8
43785,"BRA","F",141.64,"mobile","old",6
20676,"FRA","M",2024.06,"mobile","new",4
80136,"USA","M",3310.75,"computer","old",5
74743,"BRA","M",451.5,"mobile","old",4
40233,"GBR","F",2211.12,"mobile","old",1
73510,"ESP","F",1167.13,"computer","new",4
62356,"DEU","M",321.63,"computer","new",4
46395,"FRA","M",76.29,"mobile","new",3
83269,"TUR","F",682.66,"mobile","old",7
4073,"BRA","M",2468.15,"mobile","new",3
65141,"USA","M",847.58,"mobile","new",4
4481,"BRA","M",2861.33,"mobile","new",6
2958,"BRA","M",1274.82,"mobile","new",9
73455,"TUR","F",1964.04,"computer","old",7
54727,"MEX","F",3917.67,"computer","old",8
44095,"USA","F",890.66,"mobile","new",9
41563,"BRA","M",1566.63,"computer","new",3
34939,"USA","M",2323.84,"computer","old",8
39018,"MEX","M",137.61,"mobile","new",5
88054,"BRA","M",3267.69,"mobile","new",4
16097,"USA","F",137.43,"computer","new",1
22069,"BRA","F",1137.44,"mobile","new",2
96947,"BRA","M",2569.85,"mobile","new",5
58900,"USA","F",1504.19,"mobile","old",3
97266,"FRA","M",3249.41,"mobile","old",1
23957,"DEU","F",798.14,"mobile","new",3
61748,"USA","F",2942.92,"computer","old",3
25588,"ESP","F",487.28,"mobile","new",5
90396,"USA","F",1281.87,"computer","old",3
15273,"USA","F",1685.08,"mobile","new",4
29494,"CAN","M",430.28,"computer","new",1
46525,"MEX","F",2657.26,"mobile","old",4
39956,"USA","M",446.55,"computer","old",2
56670,"FRA","F",2237.33,"mobile","old",4
54662,"BRA","F",4100.05,"mobile","new",4
21335,"USA","M",1527.38,"mobile","new",4
5790,"BRA","M",603.4,"computer","new",6
54146,"DEU","F",847.3,"mobile","new",2
3455,"MEX","F",1287.98,"mobile","new",5
77779,"MEX","M",4669.6,"computer","old",12
17600,"MEX","F",4454.64,"computer","old",9
50419,"TUR","M",2522.47,"computer","new",3
31611,"ESP","F",1998.66,"computer","old",3
68970,"TUR","M",1631.98,"computer","new",3
49992,"BRA","M",1983.99,"mobile","new",1
73080,"DEU","M",3623.47,"computer","new",2
45584,"BRA","F",75.03,"computer","old",3
58696,"ESP","F",501.38,"computer","new",3
25610,"MEX","F",3208.72,"mobile","new",2
83208,"USA","F",2897.62,"mobile","new",8
60146,"BRA","M",1482.48,"computer","old",10
78718,"GBR","M",3207.56,"computer","new",9
85180,"AUS","M",152.96,"computer","new",3
29461,"GBR","F",2610.56,"computer","new",2
62006,"AUS","M",2508.64,"mobile","old",1
45026,"TUR","F",242.82,"computer","new",4
63820,"BRA","F",3697.03,"computer","new",8
82065,"FRA","F",326.34,"mobile","new",7
7974,"USA","M",1925.09,"mobile","new",3
51638,"DEU","M",410,"computer","old",9
40745,"USA","M",1869.77,"mobile","new",3
27919,"USA","M",264.94,"mobile","new",6
14005,"USA","F",695.2,"mobile","old",5
17837,"BRA","F",1905.75,"computer","old",4
46839,"BRA","M",278.89,"mobile","old",2
38000,"FRA","F",1643.43,"mobile","new",2
2041,"TUR","F",2584.58,"mobile","old",2
87950,"MEX","M",4066.21,"computer","new",2
54776,"BRA","F",1432.44,"computer","old",13
44956,"DEU","M",2866.18,"computer","old",2
65295,"BRA","M",2480.94,"mobile","new",8
28135,"BRA","M",1716.75,"computer","new",4
51516,"DEU","F",1289.28,"mobile","new",1
60231,"AUS","F",3967.59,"mobile","new",2
86236,"USA","F",2483.65,"computer","old",7
90737,"GBR","M",4660.01,"mobile","old",1
56430,"DEU","F",2967.05,"mobile","old",7
24999,"DEU","M",1371.92,"mobile","old",2
7454,"ESP","M",3700.5,"computer","old",2
82159,"TUR","M",1385.49,"mobile","new",2
57988,"USA","F",1276.93,"mobile","old",1
62028,"BRA","F",4251.16,"computer","old",2
85890,"DEU","F",4542.05,"mobile","old",2
62843,"USA","M",123.87,"mobile","old",6
95285,"USA","F",2000.07,"mobile","old",2
36128,"USA","M",1476.39,"mobile","old",1
82708,"USA","M",421.72,"mobile","new",1
13713,"USA","M",832.35,"computer","old",19
6117,"USA","M",2450.39,"computer","new",3
38195,"CAN","M",2039.2,"mobile","old",5
7938,"MEX","M",2358.54,"mobile","old",6
17304,"USA","M",2958.2,"computer","old",4
89509,"GBR","F",3520.67,"computer","old",1
74470,"ESP","M",3578.3,"mobile","new",2
86739,"USA","M",853.16,"computer","new",2
46139,"USA","M",2407.65,"mobile","new",2
44502,"DEU","F",1629.55,"mobile","new",10
13845,"FRA","M",772.17,"mobile","new",9
22198,"DEU","M",2542.39,"computer","new",6
3761,"DEU","F",1960.16,"mobile","new",2
79343,"BRA","F",676.56,"computer","old",13
61488,"USA","M",3266.03,"computer","old",3
93319,"DEU","F",3526.51,"computer","old",3
58553,"DEU","F",4240.99,"mobile","new",7
68284,"MEX","F",3497.04,"computer","old",3
19164,"USA","F",1890.58,"mobile","new",3
91120,"USA","F",590.61,"computer","new",6
70313,"USA","F",-3.91,"mobile","old",6
80197,"TUR","M",759.74,"mobile","old",1
56762,"USA","F",1578.31,"mobile","new",18
62212,"BRA","F",891.04,"mobile","old",4
53020,"DEU","M",1938.67,"mobile","new",7
25627,"USA","M",2246.16,"computer","old",5
66986,"BRA","F",9.03,"computer","new",2
5718,"ESP","M",253.47,"computer","old",1
6906,"MEX","M",1807.31,"mobile","new",5
49785,"DEU","M",2452.39,"mobile","old",18
4729,"BRA","M",2815.24,"mobile","old",1
93759,"MEX","F",1333.39,"computer","new",5
73844,"BRA","M",507.7,"computer","new",4
4621,"USA","F",2270.99,"mobile","new",10
25115,"BRA","F",1657.4,"computer","new",3
30887,"USA","F",4192.85,"computer","old",6
26752,"DEU","F",3284.39,"computer","new",5
87815,"GBR","M",2027.82,"computer","old",8
16995,"BRA","M",198.32,"mobile","new",6
48470,"CAN","F",2289.82,"mobile","new",3
10696,"USA","M",3824.62,"mobile","old",5
234,"BRA","F",2992.32,"mobile","old",7
39297,"GBR","F",3373.37,"computer","new",2
37444,"TUR","M",1810.67,"mobile","new",4
67836,"FRA","F",1948.43,"computer","old",12
99339,"FRA","M",2580.39,"mobile","old",1
73132,"MEX","M",219.97,"mobile","new",6
92874,"ESP","F",1135.74,"computer","old",1
2598,"GBR","M",3709.54,"computer","old",3
28011,"BRA","M",1223.94,"computer","old",5
62707,"ESP","F",1514.35,"mobile","new",7
83048,"MEX","M",3703.63,"computer","new",4
75608,"BRA","M",1802.79,"computer","new",1
18896,"BRA","F",572.49,"computer","new",5
87372,"MEX","F",2256.44,"computer","old",2
6988,"MEX","M",845.15,"computer","old",6
59302,"USA","F",692.46,"mobile","new",2
20499,"AUS","M",941.94,"computer","new",9
14692,"DEU","F",3624.72,"mobile","old",2
28229,"USA","M",3771.85,"mobile","new",4
86027,"USA","M",3716.02,"computer","old",12
30781,"BRA","M",2082.24,"computer","old",5
41731,"USA","F",3256.84,"computer","old",1
92090,"ESP","F",1170.64,"mobile","new",10
60173,"FRA","F",1199.38,"mobile","new",3
43137,"MEX","F",2161.49,"mobile","new",10
7796,"GBR","M",926.31,"computer","new",8
46601,"BRA","M",545.25,"mobile","new",8
50103,"USA","F",1397.73,"computer","new",3
93378,"USA","F",1185.3,"mobile","new",4
50144,"FRA","F",651.59,"mobile","new",4
23967,"DEU","F",4881.18,"mobile","new",1
96766,"USA","M",2252.65,"mobile","old",1
89388,"GBR","F",4839.23,"computer","new",2
65114,"GBR","M",4742.62,"mobile","new",5
3177,"FRA","M",4217.3,"mobile","new",9
91551,"ESP","F",1101.51,"computer","old",4
75227,"USA","F",2971.79,"computer","old",6
7503,"USA","M",857.19,"mobile","new",1
81341,"BRA","M",333.25,"computer","old",5
41425,"USA","M",1104.83,"mobile","old",3
29121,"DEU","M",3330.28,"mobile","old",3
88734,"GBR","M",2819.44,"mobile","new",7
32090,"FRA","M",2710.69,"computer","new",7
65409,"BRA","F",1069.17,"computer","old",3
85455,"GBR","M",1967.78,"computer","new",2
61594,"ESP","F",2612.01,"mobile","new",5
98835,"USA","F",2624.69,"mobile","old",5
17078,"GBR","M",18.69,"mobile","new",13
36981,"DEU","F",905.09,"computer","old",8
55654,"BRA","F",2089.93,"mobile","new",5
27581,"USA","F",55.9,"mobile","old",5
58116,"USA","M",1151.26,"mobile","old",8
87810,"DEU","F",2234.86,"computer","new",4
47266,"TUR","F",3422.69,"computer","old",6
46979,"FRA","M",1688.71,"computer","new",5
52932,"FRA","F",2272.67,"mobile","new",1
32088,"ESP","M",3263.91,"mobile","new",2
28932,"MEX","M",2118.68,"mobile","new",2
70214,"BRA","F",3113.84,"mobile","new",6
94998,"USA","F",1388.4,"computer","new",3
58287,"USA","F",2678.71,"mobile","new",6
59245,"USA","M",340.28,"mobile","old",7
37848,"DEU","M",363.48,"computer","new",5
7844,"MEX","F",1572.9,"mobile","old",2
36665,"MEX","M",3134.67,"mobile","new",4
30753,"DEU","F",320.78,"computer","old",2
35840,"USA","F",1615.2,"computer","new",2
52539,"BRA","M",2992.39,"computer","old",5
38267,"BRA","M",713.76,"mobile","old",1
13808,"CAN","M",1466.9,"mobile","new",3
41801,"GBR","F",1831.45,"mobile","new",5
76407,"DEU","M",416.81,"mobile","new",4
11444,"MEX","M",1996.19,"computer","new",7
48254,"MEX","F",1097.11,"mobile","old",9
73068,"USA","M",2704.57,"mobile","old",3
84862,"BRA","F",2555.64,"computer","old",1
52347,"TUR","F",3371.54,"mobile","new",3
58421,"USA","M",1226.63,"computer","new",7
49504,"ESP","F",628.6,"mobile","new",6
7228,"BRA","F",861.53,"mobile","new",8
10349,"USA","F",1296.11,"mobile","new",4
49423,"ESP","M",2386.07,"computer","old",4
52676,"GBR","M",110.22,"computer","old",4
29528,"USA","F",1250.29,"computer","new",3
93083,"USA","F",474.24,"computer","new",2
98794,"USA","M",2112.26,"mobile","new",2
81338,"MEX","M",2281.36,"computer","old",7
47990,"MEX","F",1392.58,"mobile","old",1
14185,"USA","F",397.14,"mobile","new",7
94384,"BRA","M",1456.96,"mobile","old",1
47085,"CAN","F",3690.95,"computer","new",4
46173,"MEX","F",1549.07,"mobile","old",2
86681,"GBR","F",3401.15,"computer","new",5
33177,"USA","M",742.46,"mobile","new",11
95928,"USA","F",3994.23,"mobile","old",4
27564,"DEU","M",1108.47,"mobile","old",5
27149,"MEX","M",1719.51,"mobile","old",6
24745,"ESP","M",818.59,"mobile","new",5
18343,"USA","M",1052.44,"computer","new",1
97351,"GBR","M",2020.85,"mobile","new",4
98067,"USA","M",1519.15,"computer","old",6
40026,"GBR","F",24.01,"mobile","new",2
31437,"MEX","F",3198.51,"mobile","old",3
70192,"MEX","M",3626.41,"mobile","old",3
69392,"BRA","F",1783.17,"computer","old",1
80741,"MEX","F",1308.35,"computer","old",5
35347,"GBR","F",3725.03,"mobile","new",8
79251,"DEU","M",1422.61,"computer","old",13
96594,"DEU","F",542.67,"mobile","old",6
46282,"BRA","F",2880.24,"computer","old",9
18603,"MEX","M",1058.38,"mobile","old",5
4861,"ESP","M",1975.49,"computer","old",2
15805,"USA","F",423.89,"computer","new",5
9862,"USA","M",1148.77,"computer","old",6
72735,"FRA","F",238.07,"mobile","old",2
70291,"ESP","F",897.32,"computer","new",5
70692,"TUR","F",1608.91,"computer","new",7
18845,"USA","M",1598.82,"computer","new",2
4247,"USA","M",892.43,"mobile","new",8
30760,"DEU","F",3933.81,"mobile","new",2
79721,"USA","F",289.78,"mobile","old",2
15002,"TUR","F",397.2,"computer","old",2
14449,"TUR","F",918.01,"mobile","new",2
23582,"BRA","M",5110.91,"computer","old",11
27481,"USA","M",4663.69,"computer","new",2
52764,"MEX","M",443.68,"computer","new",5
51167,"USA","F",1491.49,"mobile","old",2
54600,"CAN","M",2104.77,"computer","new",9
38866,"ESP","F",776.87,"mobile","new",9
31834,"USA","F",2128.82,"mobile","new",3
73436,"ESP","M",4158.96,"mobile","new",2
92725,"TUR","F",2522.71,"mobile","old",1
5304,"BRA","F",2196.12,"computer","old",1
67745,"USA","F",1371.08,"mobile","new",3
89668,"TUR","F",373.23,"mobile","old",3
87588,"TUR","F",2033.01,"mobile","new",2
95668,"FRA","F",2830.62,"computer","old",4
17574,"DEU","F",403.61,"mobile","new",1
61546,"BRA","F",489.05,"computer","old",5
66138,"ESP","M",2563.03,"computer","new",6
88450,"USA","F",2878.18,"computer","old",5
7345,"USA","F",4404.68,"mobile","new",6
74782,"GBR","F",2885.77,"computer","new",1
4360,"USA","F",2372.03,"computer","new",7
61403,"USA","F",995.95,"mobile","new",3
49532,"FRA","M",3456.38,"computer","old",2
83210,"USA","F",723.91,"mobile","old",7
54917,"USA","F",2024.61,"computer","old",2
23785,"TUR","M",3710.9,"computer","old",6
96735,"BRA","M",3216.31,"computer","old",5
35483,"TUR","F",119.02,"computer","old",2
3128,"BRA","M",1946.8,"computer","old",5
57604,"MEX","M",1328.63,"computer","new",7
75391,"TUR","M",1551.98,"computer","new",10
26528,"TUR","F",1825.38,"mobile","old",1
90490,"USA","M",1213.32,"computer","new",7
22156,"MEX","F",3004.81,"mobile","old",3
39749,"ESP","M",2015.74,"mobile","new",11
58519,"CAN","M",287.62,"computer","new",2
64851,"USA","F",2625.56,"mobile","new",4
17402,"BRA","M",1448.48,"computer","new",1
32157,"USA","M",2741.16,"mobile","old",3
17317,"TUR","M",2397.4,"mobile","new",4
75516,"USA","M",2281.59,"computer","old",8
64784,"BRA","F",2100.68,"computer","old",3
43093,"GBR","M",969.96,"mobile","new",4
77275,"DEU","M",1294.78,"mobile","old",12
50566,"USA","M",2946.17,"computer","new",3
70423,"ESP","M",2396.32,"mobile","old",7
65183,"TUR","F",1199.78,"computer","old",8
76435,"USA","M",672.45,"mobile","new",5
77190,"GBR","M",3242.51,"computer","old",5
41240,"BRA","F",3958.88,"mobile","old",5
99704,"USA","F",3041.77,"mobile","new",2
17827,"MEX","F",1914.72,"mobile","old",3
49857,"BRA","F",2709.62,"computer","new",8
64760,"CAN","M",3612.35,"computer","new",6
39851,"TUR","M",1567.53,"computer","new",1
6479,"BRA","M",3308.11,"computer","new",4
47414,"USA","F",1104.94,"computer","new",3
58823,"USA","M",1670.82,"computer","old",1
59081,"BRA","F",2004.15,"computer","old",12
89735,"USA","F",1226.55,"mobile","new",3
44955,"CAN","M",2121.16,"mobile","new",5
2656,"MEX","F",901.16,"computer","old",3
56042,"ESP","F",2411.13,"mobile","old",1
94261,"FRA","F",837.67,"mobile","old",1
87537,"GBR","M",1649.06,"computer","new",2
47885,"USA","F",1612.41,"mobile","old",8
8699,"FRA","M",812.3,"mobile","old",3
96276,"BRA","M",3672.15,"computer","old",2
45716,"USA","F",2344.08,"mobile","new",7
81071,"DEU","M",339.18,"mobile","new",6
92089,"FRA","F",2307.57,"mobile","new",8
9320,"USA","F",3324.64,"computer","old",1
39316,"USA","F",1896.94,"computer","old",6
12544,"USA","M",3184.44,"mobile","new",1
47394,"GBR","M",1425.92,"mobile","old",2
20546,"MEX","F",1447.56,"mobile","old",6
30244,"CAN","F",974.59,"mobile","new",6
69378,"DEU","F",2105.31,"computer","old",11
91601,"TUR","F",1541.27,"mobile","new",6
41972,"DEU","M",2856.98,"computer","old",6
2287,"USA","M",1715.79,"mobile","new",1
19911,"DEU","M",803.96,"computer","new",3
98866,"MEX","F",156.63,"mobile","old",4
99292,"TUR","M",1455.25,"computer","old",6
1320,"GBR","F",291.12,"computer","new",5
59192,"USA","M",3251.84,"mobile","old",5
68649,"BRA","F",2873.47,"computer","new",7
29390,"USA","M",1255.85,"computer","new",2
63618,"DEU","M",764.76,"mobile","new",1
40238,"USA","F",4140.62,"computer","old",1
49979,"DEU","M",2508.65,"computer","old",6
21257,"BRA","F",1259.17,"mobile","old",2
58474,"MEX","F",2693.16,"mobile","old",5
6900,"CAN","M",1254.4,"mobile","old",2
38303,"USA","M",2379.67,"mobile","old",4
99379,"MEX","M",2871.89,"mobile","new",4
39071,"ESP","F",2801.45,"computer","old",1
64387,"FRA","F",740.42,"computer","old",8
3318,"BRA","F",596.34,"computer","new",2
67951,"USA","F",1470.77,"mobile","new",6
74383,"BRA","F",2220.61,"computer","old",13
80737,"USA","F",1415.67,"computer","old",2
22853,"USA","M",1400.75,"computer","new",13
92818,"TUR","F",2721.07,"computer","old",9
59899,"FRA","F",603.6,"mobile","old",6
65471,"USA","F",1892.1,"computer","old",4
93737,"TUR","M",1917.24,"mobile","new",3
76052,"DEU","F",1137.89,"computer","old",2
1902,"USA","M",835.75,"computer","new",7
70031,"USA","M",574.44,"computer","old",5
64596,"MEX","M",3575.7,"mobile","old",1
4930,"USA","M",3274.45,"computer","new",5
99866,"FRA","M",1016.37,"mobile","new",1
541,"FRA","F",3047.09,"mobile","old",6
88673,"MEX","F",1202.66,"mobile","old",2
49173,"TUR","F",2455.13,"computer","new",9
44760,"USA","F",1815.5,"computer","old",7
18803,"DEU","F",4388.14,"computer","new",4
80983,"USA","F",2864.08,"computer","old",7
25760,"BRA","F",3408.19,"computer","old",10
51479,"USA","M",1624.9,"computer","old",4
22457,"USA","M",812.01,"mobile","old",1
69489,"MEX","F",2617.69,"computer","new",2
1594,"ESP","F",3318.09,"computer","old",3
58004,"DEU","F",4116.67,"mobile","new",1
25927,"USA","M",2582.94,"computer","new",2
20177,"BRA","F",2859.49,"mobile","old",1
19881,"ESP","F",1890.41,"mobile","new",3
13552,"MEX","M",2210.93,"mobile","new",4
46969,"USA","F",2101.16,"computer","old",4
73603,"USA","M",1838.82,"computer","old",1
46824,"USA","F",2417.45,"computer","old",3
1093,"BRA","F",4715.31,"computer","old",3
8419,"GBR","F",2079.12,"mobile","new",2
1576,"FRA","F",1764.7,"mobile","old",1
57586,"DEU","M",952.94,"computer","new",3
95917,"USA","M",4405.19,"computer","new",3
79219,"CAN","M",3696.22,"computer","old",2
7042,"DEU","M",3071.7,"mobile","old",1
52238,"FRA","F",2279.09,"computer","old",1
85220,"USA","F",2827.18,"computer","new",2
20344,"USA","F",664.87,"mobile","new",1
46362,"USA","F",1416.07,"computer","old",2
64894,"BRA","F",37.29,"computer","old",7
66748,"TUR","M",3946.5,"mobile","old",1
98205,"MEX","F",655.55,"mobile","new",15
16546,"USA","F",51.19,"mobile","new",2
74690,"USA","F",2258.52,"mobile","new",1
63943,"GBR","F",4490.37,"computer","new",7
3212,"MEX","F",2261.58,"mobile","new",5
67681,"DEU","F",1910.8,"computer","old",3
5049,"CAN","M",1729.26,"mobile","old",6
22324,"DEU","F",3605.12,"computer","old",7
70666,"USA","F",880.04,"mobile","new",3
81482,"USA","F",1398.56,"computer","old",4
28326,"GBR","F",611.69,"mobile","new",1
36581,"TUR","M",854.94,"computer","old",4
86832,"DEU","M",2396.41,"mobile","new",6
17766,"MEX","F",1325.57,"computer","new",1
56217,"USA","M",845.44,"computer","old",8
50863,"USA","F",1164.5,"computer","old",3
14422,"MEX","M",1573.36,"computer","new",1
5740,"USA","F",479.73,"mobile","new",3
15413,"USA","F",2108.33,"mobile","old",5
38034,"USA","M",4775.47,"mobile","old",8
1798,"USA","M",639.51,"computer","old",1
40872,"AUS","M",1846.57,"computer","new",7
37968,"USA","F",4120.05,"computer","old",6
59910,"BRA","M",1806.9,"mobile","new",1
55451,"MEX","M",1270.56,"computer","new",11
79341,"CAN","M",2114.65,"computer","new",7
54583,"BRA","F",2736.93,"mobile","old",3
17,"TUR","M",2643.43,"computer","new",9
4412,"USA","F",2688.37,"computer","new",5
80552,"GBR","F",287.31,"computer","old",1
75979,"USA","F",275.42,"mobile","old",1
75580,"BRA","F",718.88,"computer","old",3
31000,"GBR","F",459.75,"mobile","old",1
36968,"MEX","F",1126.59,"mobile","new",13
22781,"DEU","M",169.57,"computer","new",2
85579,"USA","F",1691.02,"computer","old",3
6176,"DEU","F",3660.92,"mobile","new",2
89472,"DEU","M",2487.76,"mobile","new",5
77596,"USA","M",1854.56,"computer","new",3
57996,"USA","F",2393.68,"mobile","new",3
16550,"BRA","M",2097.33,"computer","old",3
18327,"BRA","M",2426.47,"computer","new",5
99688,"MEX","M",3268.27,"mobile","new",2
30499,"CAN","F",2536.98,"mobile","old",8
4048,"DEU","M",2406.18,"mobile","new",1
7713,"GBR","M",2054.98,"computer","old",1
80133,"BRA","M",1309.65,"computer","old",3
10480,"BRA","F",3310.32,"computer","new",8
63866,"GBR","F",4910.15,"mobile","new",3
55770,"FRA","M",50,"mobile","new",8
46493,"DEU","M",666.93,"computer","old",9
26040,"BRA","M",388.63,"mobile","new",6
83786,"FRA","F",896.34,"computer","new",1
35881,"BRA","M",3864.76,"computer","new",8
3552,"BRA","F",158.98,"computer","new",2
31993,"CAN","F",3433.4,"computer","old",1
12022,"FRA","F",1096.85,"mobile","old",9
27501,"USA","M",4047.78,"computer","old",1
10431,"FRA","F",2301.86,"mobile","new",2
57480,"USA","F",1622.19,"computer","new",6
3008,"BRA","M",2996.46,"computer","new",3
25195,"BRA","M",2821.83,"mobile","new",9
37498,"MEX","F",2800.64,"computer","old",2
49174,"MEX","M",845.58,"computer","new",2
67619,"CAN","F",1670.85,"computer","new",7
69377,"MEX","F",1571.69,"mobile","old",3
88847,"BRA","M",3078.6,"mobile","old",4
78005,"BRA","M",3290.29,"computer","new",9
88895,"USA","M",1163.35,"mobile","new",4
24192,"BRA","F",196.37,"computer","new",2
23296,"ESP","M",2198.5,"computer","old",3
78685,"USA","F",1207.8,"mobile","new",8
54888,"MEX","M",1607.42,"computer","old",3
56082,"DEU","F",4882.26,"computer","old",6
43488,"ESP","F",1538.13,"mobile","new",16
24938,"BRA","F",642.76,"mobile","old",3
56197,"USA","M",2556.82,"computer","old",3
52898,"BRA","M",2333.23,"computer","old",4
11167,"TUR","F",220.59,"computer","new",12
56530,"MEX","F",3235.97,"mobile","old",1
88822,"TUR","F",3423.33,"computer","old",3
27627,"USA","F",297.36,"computer","old",4
92607,"FRA","F",4081.38,"mobile","old",1
17853,"USA","M",458.52,"computer","new",3
89949,"USA","F",1511.67,"computer","new",3
13796,"CAN","M",133.13,"computer","new",4
59122,"MEX","M",1778.13,"mobile","old",2
20813,"USA","M",199.32,"mobile","old",5
21848,"BRA","M",815.12,"computer","old",4
78832,"BRA","F",2444.8,"mobile","new",2
41434,"USA","F",2689.66,"computer","old",6
28182,"USA","M",4043.81,"computer","new",5
62569,"BRA","F",2084.87,"computer","old",4
38728,"USA","F",2211.41,"mobile","new",4
31371,"GBR","F",2956.11,"mobile","old",1
61657,"MEX","M",1177.15,"mobile","old",6
5227,"BRA","M",4666.93,"mobile","new",2
4740,"BRA","F",1987.96,"mobile","old",1
33137,"FRA","M",894.36,"computer","new",3
67801,"USA","M",1710.52,"mobile","old",6
37728,"BRA","F",3033.93,"computer","old",10
69040,"MEX","M",2065.35,"mobile","new",4
21241,"MEX","F",16.95,"mobile","old",6
17038,"TUR","F",1140.66,"mobile","new",7
31783,"USA","M",4333.11,"mobile","new",4
67407,"USA","M",245.87,"mobile","new",3
8948,"DEU","M",3899.27,"mobile","old",1
32275,"BRA","F",1967.45,"mobile","old",3
21841,"TUR","M",2744.8,"mobile","new",11
74429,"ESP","M",3563.76,"mobile","old",6
84417,"DEU","M",1738.89,"computer","old",3
54271,"DEU","M",2592.45,"computer","old",1
60559,"FRA","M",2072.98,"computer","old",6
47189,"TUR","F",3264.43,"computer","old",5
44905,"MEX","M",2135.9,"computer","new",1
89021,"CAN","F",411.4,"mobile","old",1
33757,"FRA","F",818.13,"mobile","new",3
21368,"CAN","F",848.5,"computer","old",6
16140,"USA","M",4564.54,"computer","old",6
19677,"USA","F",631.77,"mobile","new",9
70911,"MEX","F",2029.99,"computer","old",3
81761,"AUS","M",1247.47,"mobile","old",5
8392,"USA","F",2204,"computer","old",2
64908,"FRA","M",30.36,"computer","old",8
46248,"MEX","F",168.08,"mobile","old",8
9323,"USA","F",6669.6,"computer","new",1
53038,"GBR","F",5633.48,"computer","new",7
6357,"USA","M",942.41,"computer","old",5
31026,"FRA","M",1865.48,"mobile","new",2
31839,"MEX","F",980.71,"computer","new",8
87683,"DEU","F",2341.39,"computer","old",4
29407,"BRA","M",2328.64,"mobile","new",2
68734,"ESP","M",4745.27,"mobile","new",9
40342,"BRA","F",4635.93,"computer","new",6
77968,"FRA","M",814.94,"mobile","old",2
53263,"USA","M",-27.5,"mobile","old",1
2630,"BRA","M",973.6,"mobile","new",7
76400,"DEU","M",1694.01,"mobile","new",5
6359,"USA","F",526.26,"computer","new",13
93848,"MEX","F",4583.6,"computer","old",1
81621,"FRA","F",703.24,"computer","new",1
97703,"USA","M",1798.9,"mobile","new",4
6972,"TUR","M",1663.05,"mobile","new",1
73883,"MEX","M",935.03,"computer","new",4
27217,"AUS","M",560.61,"mobile","old",5
21407,"BRA","F",159.65,"mobile","new",5
61466,"TUR","F",3233.05,"mobile","old",5
86685,"BRA","M",2343.94,"computer","old",3
73537,"USA","M",696.41,"computer","old",5
86694,"BRA","F",1066.09,"computer","old",1
56839,"USA","M",1473.93,"computer","old",5
43043,"AUS","F",2663.9,"mobile","old",4
85591,"ESP","M",2060.36,"computer","old",1
